nome,emozione,prob,corrispondenza
030_o_f_h_a.jpg,Happiness,"{Anger: 2.963559952995354e-11, Disgust: 7.510284376621712e-07, Fear: 1.2905439916721662e-07, Happiness: 0.9997745156288147, Neutral: 1.61343527427249e-09, Sadness: 0.0002246101212222129, Surprise: 9.160141090092111e-09}",1
030_o_f_h_b.jpg,Happiness,"{Anger: 5.455182833236094e-11, Disgust: 4.404591891216114e-07, Fear: 1.492718837425855e-07, Happiness: 0.9994683861732483, Neutral: 5.910346434490066e-09, Sadness: 0.0005310138803906739, Surprise: 6.094065696515827e-09}",1
030_o_f_n_a.jpg,Sadness,"{Anger: 6.054703760582925e-08, Disgust: 9.060321463039145e-05, Fear: 2.3014029011392267e-06, Happiness: 0.0016966820694506168, Neutral: 0.00038996024522930384, Sadness: 0.9978138208389282, Surprise: 6.571159701707074e-06}",0
030_o_f_n_b.jpg,Sadness,"{Anger: 2.815037092318562e-08, Disgust: 5.541076461668126e-05, Fear: 2.5033950805664062e-06, Happiness: 0.0009874104289337993, Neutral: 0.0005314091104082763, Sadness: 0.9984207153320312, Surprise: 2.5605725113564404e-06}",0
030_o_f_s_a.jpg,Sadness,"{Anger: 1.7002154892309385e-13, Disgust: 7.945503810447008e-09, Fear: 3.6793754709663062e-09, Happiness: 2.0038453385495814e-06, Neutral: 3.5872631254374454e-11, Sadness: 0.9999979734420776, Surprise: 5.320016302490238e-11}",1
030_o_f_s_b.jpg,Sadness,"{Anger: 1.9166818739785318e-13, Disgust: 6.431547205920651e-08, Fear: 4.096731842651025e-09, Happiness: 1.609624291631917e-07, Neutral: 4.865223241640182e-12, Sadness: 0.9999997615814209, Surprise: 3.286305255700839e-11}",1
033_o_m_a_a.jpg,Anger,"{Anger: 0.7490132451057434, Disgust: 0.23128832876682281, Fear: 1.9088981844106456e-06, Happiness: 0.0005637759459204972, Neutral: 0.01131225936114788, Sadness: 0.007818853482604027, Surprise: 1.7226486761501292e-06}",1
033_o_m_a_b.jpg,Neutral,"{Anger: 0.025554439052939415, Disgust: 0.2648841440677643, Fear: 3.727046760104713e-08, Happiness: 3.301223478047177e-05, Neutral: 0.5990939140319824, Sadness: 0.11043429374694824, Surprise: 9.254895161348031e-08}",0
033_o_m_d_a.jpg,Anger,"{Anger: 0.9752158522605896, Disgust: 0.024781955406069756, Fear: 7.173459604103982e-09, Happiness: 3.323562225432397e-07, Neutral: 6.422173726150504e-08, Sadness: 1.7077301208701101e-06, Surprise: 1.5284513654734155e-09}",0
033_o_m_d_b.jpg,Disgust,"{Anger: 0.06510278582572937, Disgust: 0.9333236217498779, Fear: 3.6734502373292344e-07, Happiness: 0.0008849347941577435, Neutral: 7.487237212444597e-07, Sadness: 0.0006873834645375609, Surprise: 6.50308606964245e-08}",1
033_o_m_f_a.jpg,Fear,"{Anger: 0.0010229338658973575, Disgust: 0.0007751424564048648, Fear: 0.9549485445022583, Happiness: 4.022511802759254e-06, Neutral: 4.126167407747516e-09, Sadness: 4.717555202660151e-05, Surprise: 0.04320230334997177}",1
033_o_m_f_b.jpg,Anger,"{Anger: 0.6720184087753296, Disgust: 0.006181392353028059, Fear: 0.22305825352668762, Happiness: 0.00011694316344801337, Neutral: 2.731276360634638e-08, Sadness: 6.369042966980487e-05, Surprise: 0.09856133162975311}",0
033_o_m_h_a.jpg,Happiness,"{Anger: 9.62576589616515e-13, Disgust: 2.0936208496025177e-12, Fear: 3.089924800400712e-12, Happiness: 1.0, Neutral: 4.396787296225002e-13, Sadness: 4.833991957805053e-14, Surprise: 2.1157485418049453e-15}",1
033_o_m_h_b.jpg,Happiness,"{Anger: 8.664594597362907e-10, Disgust: 9.12756625837119e-09, Fear: 1.9919133009693724e-09, Happiness: 1.0, Neutral: 4.251533014532072e-10, Sadness: 4.9143775854298966e-11, Surprise: 2.3032872484285427e-11}",1
033_o_m_n_a.jpg,Neutral,"{Anger: 0.010881640017032623, Disgust: 0.02267259731888771, Fear: 1.8537265589202434e-07, Happiness: 1.9448039893177338e-05, Neutral: 0.9571365714073181, Sadness: 0.009289274923503399, Surprise: 2.5955617388717656e-07}",1
033_o_m_n_b.jpg,Neutral,"{Anger: 0.004167493432760239, Disgust: 0.01940808817744255, Fear: 8.817447394449118e-08, Happiness: 1.1445305062807165e-05, Neutral: 0.9692846536636353, Sadness: 0.007127990480512381, Surprise: 2.0914183096465422e-07}",1
033_o_m_s_a.jpg,Sadness,"{Anger: 0.16497072577476501, Disgust: 0.22136296331882477, Fear: 8.026385330595076e-06, Happiness: 0.004049626644700766, Neutral: 0.026203220710158348, Sadness: 0.5833796262741089, Surprise: 2.5719877157825977e-05}",1
033_o_m_s_b.jpg,Sadness,"{Anger: 0.018946222960948944, Disgust: 0.05209421366453171, Fear: 3.0531114134646486e-06, Happiness: 0.00028275197837501764, Neutral: 0.007453751750290394, Sadness: 0.9211966395378113, Surprise: 2.3459109797840938e-05}",1
036_o_f_a_a.jpg,Disgust,"{Anger: 0.0006301069515757263, Disgust: 0.7984213829040527, Fear: 2.4578944248787593e-06, Happiness: 0.00019667524611577392, Neutral: 0.0004112980968784541, Sadness: 0.20033803582191467, Surprise: 1.2838125940106693e-07}",0
036_o_f_a_b.jpg,Sadness,"{Anger: 8.27907570055686e-05, Disgust: 0.06266586482524872, Fear: 1.3053097063675523e-05, Happiness: 0.051172640174627304, Neutral: 1.2971838714292971e-07, Sadness: 0.8860654830932617, Surprise: 3.86863128198911e-08}",0
036_o_f_d_a.jpg,Disgust,"{Anger: 8.90015326149296e-06, Disgust: 0.999879002571106, Fear: 2.8800272389162274e-07, Happiness: 1.7842029365056078e-06, Neutral: 2.8747815239427155e-10, Sadness: 0.00011003724648617208, Surprise: 4.026608907414797e-11}",1
036_o_f_d_b.jpg,Disgust,"{Anger: 1.084075691437647e-07, Disgust: 0.9987084865570068, Fear: 4.504699724350303e-09, Happiness: 1.3387383646090711e-08, Neutral: 6.8271052873492e-12, Sadness: 0.0012913965620100498, Surprise: 1.3751743884252154e-13}",1
036_o_f_f_a.jpg,Fear,"{Anger: 0.001823664060793817, Disgust: 0.0738653913140297, Fear: 0.900236964225769, Happiness: 7.682419322918577e-07, Neutral: 6.2236796338766e-07, Sadness: 0.017975319176912308, Surprise: 0.006097328849136829}",1
036_o_f_f_b.jpg,Fear,"{Anger: 0.0004913327284157276, Disgust: 0.05290219187736511, Fear: 0.9142022132873535, Happiness: 9.385721205035225e-05, Neutral: 2.228833409390063e-06, Sadness: 0.026466602459549904, Surprise: 0.005841683130711317}",1
036_o_f_h_a.jpg,Happiness,"{Anger: 8.02255831211518e-13, Disgust: 1.067435098645042e-10, Fear: 5.2757877927467334e-11, Happiness: 1.0, Neutral: 1.9353808377968462e-13, Sadness: 5.81028627988367e-12, Surprise: 7.789501330198942e-14}",1
036_o_f_h_b.jpg,Happiness,"{Anger: 1.999541421326967e-09, Disgust: 9.364666908595609e-08, Fear: 2.2711599267921656e-09, Happiness: 0.9999998807907104, Neutral: 8.815968788322692e-12, Sadness: 8.833629661086917e-11, Surprise: 3.4731347572231064e-12}",1
036_o_f_n_a.jpg,Happiness,"{Anger: 0.0005010488093830645, Disgust: 0.06438738107681274, Fear: 3.1113854674913455e-06, Happiness: 0.8205626606941223, Neutral: 0.1055203452706337, Sadness: 0.009025362320244312, Surprise: 1.2662525250561885e-07}",0
036_o_f_n_b.jpg,Happiness,"{Anger: 0.0007946139085106552, Disgust: 0.1176024004817009, Fear: 1.6207394537559594e-06, Happiness: 0.749011218547821, Neutral: 0.1304529905319214, Sadness: 0.002137028146535158, Surprise: 1.5062319391745405e-07}",0
036_o_f_s_a.jpg,Sadness,"{Anger: 4.482334645672381e-07, Disgust: 0.0013660171534866095, Fear: 3.4210438570880797e-06, Happiness: 0.00046808202750980854, Neutral: 1.03141542240337e-06, Sadness: 0.9981608986854553, Surprise: 5.697097460455325e-09}",1
036_o_f_s_b.jpg,Sadness,"{Anger: 2.0588338884408586e-05, Disgust: 0.035143088549375534, Fear: 1.0299478162778541e-05, Happiness: 0.00044151805923320353, Neutral: 0.00032236400875262916, Sadness: 0.9640607833862305, Surprise: 1.3986110616315273e-06}",1
039_o_m_a_a.jpg,Sadness,"{Anger: 0.0010034311562776566, Disgust: 0.0001893372682388872, Fear: 1.2305421478231438e-05, Happiness: 0.00039247723179869354, Neutral: 0.000611435913015157, Sadness: 0.9977906942367554, Surprise: 3.201917309070268e-07}",0
039_o_m_a_b.jpg,Sadness,"{Anger: 0.09798040986061096, Disgust: 0.003809954272583127, Fear: 8.326427632709965e-05, Happiness: 8.040290413191542e-05, Neutral: 0.01454575639218092, Sadness: 0.8834424018859863, Surprise: 5.776795660494827e-05}",0
039_o_m_d_a.jpg,Happiness,"{Anger: 0.0028706390876322985, Disgust: 0.14973150193691254, Fear: 0.00022730030468665063, Happiness: 0.6448733806610107, Neutral: 1.0185376595472917e-06, Sadness: 0.2022874504327774, Surprise: 8.758753210713621e-06}",0
039_o_m_d_b.jpg,Disgust,"{Anger: 0.006099483463913202, Disgust: 0.8103082776069641, Fear: 5.303347279550508e-05, Happiness: 0.17780904471874237, Neutral: 1.7984440603413532e-07, Sadness: 0.005729475058615208, Surprise: 5.258729629531445e-07}",1
039_o_m_f_a.jpg,Happiness,"{Anger: 0.0020756034646183252, Disgust: 1.5269499272108078e-05, Fear: 0.021849362179636955, Happiness: 0.9699422717094421, Neutral: 4.3477601252561726e-07, Sadness: 0.005504420027136803, Surprise: 0.0006126102525740862}",0
039_o_m_f_b.jpg,Fear,"{Anger: 0.0010847551748156548, Disgust: 0.0025870869867503643, Fear: 0.8937482237815857, Happiness: 0.048231665045022964, Neutral: 7.729486810603703e-07, Sadness: 0.00039433338679373264, Surprise: 0.053953349590301514}",1
039_o_m_h_a.jpg,Happiness,"{Anger: 1.1337426997215516e-08, Disgust: 2.3081359046273064e-09, Fear: 1.4395100667030647e-09, Happiness: 1.0, Neutral: 1.4579460971830827e-09, Sadness: 8.790343564157865e-09, Surprise: 2.3948310001742357e-10}",1
039_o_m_h_b.jpg,Happiness,"{Anger: 2.3496991019555935e-09, Disgust: 1.0913910886145572e-09, Fear: 9.794779431970824e-10, Happiness: 1.0, Neutral: 1.0594212312975415e-10, Sadness: 2.1131768557225428e-10, Surprise: 6.267121804154341e-12}",1
039_o_m_n_a.jpg,Sadness,"{Anger: 0.17748907208442688, Disgust: 0.20650064945220947, Fear: 5.125844108988531e-05, Happiness: 0.01859201490879059, Neutral: 0.14836883544921875, Sadness: 0.4489379823207855, Surprise: 6.02023683313746e-05}",0
039_o_m_n_b.jpg,Neutral,"{Anger: 0.04472462087869644, Disgust: 0.0058934036642313, Fear: 1.6151067029568367e-05, Happiness: 0.03552925959229469, Neutral: 0.763254702091217, Sadness: 0.15055270493030548, Surprise: 2.915958066296298e-05}",1
039_o_m_s_a.jpg,Sadness,"{Anger: 6.309726359177148e-06, Disgust: 1.0953943274216726e-05, Fear: 4.721352070191642e-06, Happiness: 8.551523023925256e-06, Neutral: 2.8147187549620867e-06, Sadness: 0.9999666213989258, Surprise: 2.2560779910918427e-08}",1
039_o_m_s_b.jpg,Sadness,"{Anger: 2.759916739591972e-09, Disgust: 6.490402171266396e-08, Fear: 2.5842162187927897e-08, Happiness: 2.3533181092716404e-07, Neutral: 5.039440864607059e-09, Sadness: 0.9999996423721313, Surprise: 1.619384903950305e-10}",1
042_o_m_a_a.jpg,Sadness,"{Anger: 0.0008510511834174395, Disgust: 0.08146870881319046, Fear: 1.5743771086818015e-07, Happiness: 5.971764238665855e-08, Neutral: 1.2545554454845842e-05, Sadness: 0.9176673889160156, Surprise: 2.7598598961731113e-09}",0
042_o_m_a_b.jpg,Disgust,"{Anger: 0.0005045964499004185, Disgust: 0.9362483024597168, Fear: 7.143964921851875e-06, Happiness: 5.464082732942188e-07, Neutral: 1.7406577171641402e-05, Sadness: 0.06322120875120163, Surprise: 7.405449196085101e-07}",0
042_o_m_d_a.jpg,Sadness,"{Anger: 0.0020104439463466406, Disgust: 0.1636628806591034, Fear: 1.1245862879150081e-05, Happiness: 4.673605928928737e-07, Neutral: 6.961435019547935e-07, Sadness: 0.834314227104187, Surprise: 5.110032930133457e-08}",0
042_o_m_d_b.jpg,Disgust,"{Anger: 0.06599504500627518, Disgust: 0.8636813759803772, Fear: 1.876249598353752e-06, Happiness: 2.905985456891358e-05, Neutral: 3.3711991420659615e-08, Sadness: 0.07029267400503159, Surprise: 4.902108496906976e-09}",1
042_o_m_f_a.jpg,Fear,"{Anger: 0.00959593802690506, Disgust: 0.0008211222593672574, Fear: 0.9798237085342407, Happiness: 0.0022545026149600744, Neutral: 1.7530450350022875e-05, Sadness: 0.00020337860041763633, Surprise: 0.007283785846084356}",1
042_o_m_f_b.jpg,Surprise,"{Anger: 0.07308119535446167, Disgust: 4.807628647540696e-05, Fear: 0.14703510701656342, Happiness: 0.007518751081079245, Neutral: 4.16840412071906e-05, Sadness: 0.00040289899334311485, Surprise: 0.771872341632843}",2
042_o_m_h_a.jpg,Happiness,"{Anger: 9.65230447036447e-06, Disgust: 6.739092350471765e-05, Fear: 2.0757932361448184e-05, Happiness: 0.503648042678833, Neutral: 3.9167474596979446e-07, Sadness: 0.49625363945961, Surprise: 1.0612442480351092e-07}",1
042_o_m_h_b.jpg,Happiness,"{Anger: 1.1810557509761566e-07, Disgust: 2.9208194973762147e-07, Fear: 2.607332021398179e-07, Happiness: 0.9994612336158752, Neutral: 2.6346393156018166e-07, Sadness: 0.0005378210335038602, Surprise: 4.047842505627841e-09}",1
042_o_m_n_a.jpg,Neutral,"{Anger: 0.05321219190955162, Disgust: 0.3561519980430603, Fear: 4.740170425066026e-06, Happiness: 0.08135523647069931, Neutral: 0.47417151927948, Sadness: 0.03508872911334038, Surprise: 1.5600857295794412e-05}",1
042_o_m_n_b.jpg,Neutral,"{Anger: 0.007587216328829527, Disgust: 0.0021881209686398506, Fear: 1.202740259031998e-05, Happiness: 0.007693937513977289, Neutral: 0.8434494733810425, Sadness: 0.1390679031610489, Surprise: 1.2440505088306963e-06}",1
042_o_m_s_a.jpg,Sadness,"{Anger: 0.00014689343515783548, Disgust: 0.0007268223562277853, Fear: 4.32953299878136e-07, Happiness: 1.503768203292566e-07, Neutral: 0.002511183964088559, Sadness: 0.9966083765029907, Surprise: 6.160004431876587e-06}",1
042_o_m_s_b.jpg,Sadness,"{Anger: 9.59165845415555e-05, Disgust: 0.0008514835499227047, Fear: 1.928784172378073e-07, Happiness: 3.2627315249555977e-07, Neutral: 0.001253854134120047, Sadness: 0.9977982044219971, Surprise: 1.752457308157318e-07}",1
044_o_f_a_a.jpg,Disgust,"{Anger: 0.006390900816768408, Disgust: 0.9854552745819092, Fear: 6.722867169628444e-07, Happiness: 0.0004255124367773533, Neutral: 0.0018449253402650356, Sadness: 0.005881950259208679, Surprise: 7.216821700239962e-07}",0
044_o_f_a_b.jpg,Disgust,"{Anger: 0.02498232014477253, Disgust: 0.9517380595207214, Fear: 3.6564060792443343e-06, Happiness: 2.8596037736861035e-05, Neutral: 1.4746977967661223e-06, Sadness: 0.023245878517627716, Surprise: 1.3599356307736343e-08}",0
044_o_f_d_a.jpg,Disgust,"{Anger: 0.011038337834179401, Disgust: 0.9077867865562439, Fear: 3.192331132595427e-05, Happiness: 0.001431840006262064, Neutral: 4.7047225962160155e-05, Sadness: 0.07966288924217224, Surprise: 1.2149739632150158e-06}",1
044_o_f_d_b.jpg,Disgust,"{Anger: 0.007379276677966118, Disgust: 0.9687710404396057, Fear: 1.6579003840888618e-06, Happiness: 0.020694972947239876, Neutral: 1.9308146875118837e-05, Sadness: 0.0031336823012679815, Surprise: 9.95894424704602e-08}",1
044_o_f_f_a.jpg,Surprise,"{Anger: 4.098554200027138e-05, Disgust: 1.561072167532984e-05, Fear: 0.4555216133594513, Happiness: 5.0031925638904795e-05, Neutral: 2.2995056969676853e-09, Sadness: 4.536672690846899e-07, Surprise: 0.5443712472915649}",2
044_o_f_f_b.jpg,Fear,"{Anger: 0.00037524147774092853, Disgust: 0.00021328877483028919, Fear: 0.5006508827209473, Happiness: 0.0028990248683840036, Neutral: 2.495547732905834e-06, Sadness: 3.122448470094241e-05, Surprise: 0.495827853679657}",1
044_o_f_h_a.jpg,Happiness,"{Anger: 6.814776742913864e-09, Disgust: 3.1173910119974835e-09, Fear: 9.416422086516718e-10, Happiness: 1.0, Neutral: 2.805689292006974e-10, Sadness: 1.3304146673220885e-10, Surprise: 1.5243782798546324e-12}",1
044_o_f_h_b.jpg,Happiness,"{Anger: 2.1416628470660726e-09, Disgust: 1.3375012208882708e-09, Fear: 4.904491812673939e-10, Happiness: 1.0, Neutral: 4.566414607554137e-11, Sadness: 3.956850472275342e-11, Surprise: 5.949363180920986e-13}",1
044_o_f_n_a.jpg,Neutral,"{Anger: 8.634515688754618e-05, Disgust: 0.07574678957462311, Fear: 1.0268300876248304e-08, Happiness: 2.165339083148865e-06, Neutral: 0.9223955273628235, Sadness: 0.0017689955420792103, Surprise: 1.8040525162632548e-07}",1
044_o_f_n_b.jpg,Neutral,"{Anger: 3.3607884688535705e-05, Disgust: 0.04394596442580223, Fear: 4.31396109945581e-08, Happiness: 0.00011209800140932202, Neutral: 0.9554340839385986, Sadness: 0.0004724396567326039, Surprise: 1.7383050590069615e-06}",1
044_o_f_s_a.jpg,Sadness,"{Anger: 7.122617162735878e-09, Disgust: 8.750114375288831e-07, Fear: 4.544136089634776e-08, Happiness: 6.634440410380193e-07, Neutral: 2.2484158535007737e-07, Sadness: 0.9999982118606567, Surprise: 1.0702123631745053e-09}",1
044_o_f_s_b.jpg,Sadness,"{Anger: 2.2262769050485076e-07, Disgust: 0.00032918641227297485, Fear: 7.506038457449904e-08, Happiness: 6.431108431570465e-06, Neutral: 9.977000445360318e-06, Sadness: 0.9996540546417236, Surprise: 1.9008841167789114e-09}",1
046_o_m_a_a.jpg,Happiness,"{Anger: 5.925344885326922e-05, Disgust: 0.0002509936166461557, Fear: 8.553013941536847e-08, Happiness: 0.999688982963562, Neutral: 5.293780418469396e-07, Sadness: 1.832331264495224e-07, Surprise: 2.9751396901644966e-09}",0
046_o_m_a_b.jpg,Happiness,"{Anger: 0.007858100347220898, Disgust: 0.0013475021114572883, Fear: 1.836320251413781e-07, Happiness: 0.9907448887825012, Neutral: 4.297445047996007e-05, Sadness: 6.374887107085669e-06, Surprise: 4.8825352649828346e-08}",0
046_o_m_d_a.jpg,Sadness,"{Anger: 0.27215370535850525, Disgust: 0.2961960434913635, Fear: 0.0004956428310833871, Happiness: 0.003299066796898842, Neutral: 9.500446321908385e-05, Sadness: 0.4277415871620178, Surprise: 1.891452666313853e-05}",0
046_o_m_d_b.jpg,Disgust,"{Anger: 0.07540863752365112, Disgust: 0.55301833152771, Fear: 0.0006535642896778882, Happiness: 0.03596479818224907, Neutral: 1.2138263628003187e-05, Sadness: 0.33492934703826904, Surprise: 1.3182570000935812e-05}",1
046_o_m_f_a.jpg,Surprise,"{Anger: 0.00018563754565548152, Disgust: 1.4002478110342054e-06, Fear: 0.028646310791373253, Happiness: 7.5391208156361245e-06, Neutral: 6.656836148977163e-08, Sadness: 2.140343724477134e-08, Surprise: 0.9711591005325317}",2
046_o_m_f_b.jpg,Surprise,"{Anger: 0.0008656583377160132, Disgust: 2.0581628632498905e-06, Fear: 0.02682875283062458, Happiness: 0.0005870655295439065, Neutral: 1.7365402982250089e-06, Sadness: 3.2927999882303993e-07, Surprise: 0.9717143774032593}",2
046_o_m_h_a.jpg,Happiness,"{Anger: 2.315032787691962e-08, Disgust: 5.2593186694593896e-08, Fear: 1.1724180515315652e-09, Happiness: 1.0, Neutral: 3.405489668040218e-09, Sadness: 7.874451785072623e-11, Surprise: 2.0022312974266043e-10}",1
046_o_m_h_b.jpg,Happiness,"{Anger: 2.390318831757554e-09, Disgust: 3.355372868441009e-09, Fear: 1.6309732453478887e-09, Happiness: 1.0, Neutral: 1.5787528229171954e-10, Sadness: 4.0692615943527244e-11, Surprise: 3.701085965479578e-11}",1
046_o_m_n_a.jpg,Neutral,"{Anger: 1.739878462103661e-05, Disgust: 1.0509629646549001e-05, Fear: 8.216691216311744e-10, Happiness: 0.000108364038169384, Neutral: 0.9998608827590942, Sadness: 2.7746191335609183e-06, Surprise: 2.0860477789597098e-08}",1
046_o_m_n_b.jpg,Neutral,"{Anger: 1.2150974725955166e-05, Disgust: 4.683608494815417e-06, Fear: 8.569202569752576e-10, Happiness: 5.573644375544973e-05, Neutral: 0.9999215602874756, Sadness: 5.852049071108922e-06, Surprise: 1.2684290062736636e-08}",1
046_o_m_s_a.jpg,Neutral,"{Anger: 0.009538188576698303, Disgust: 0.06729857623577118, Fear: 1.730732219584752e-05, Happiness: 0.0006006407784298062, Neutral: 0.5443060398101807, Sadness: 0.3781997263431549, Surprise: 3.960223693866283e-05}",0
046_o_m_s_b.jpg,Neutral,"{Anger: 0.09598774462938309, Disgust: 0.07845214009284973, Fear: 2.2656797227682546e-05, Happiness: 0.002049545291811228, Neutral: 0.5888912677764893, Sadness: 0.2344573438167572, Surprise: 0.00013927739928476512}",0
047_o_f_a_a.jpg,Happiness,"{Anger: 0.043726660311222076, Disgust: 0.04084191098809242, Fear: 0.00017067781300283968, Happiness: 0.8820111751556396, Neutral: 0.0009606796083971858, Sadness: 0.03225945681333542, Surprise: 2.948844303318765e-05}",0
047_o_f_a_b.jpg,Happiness,"{Anger: 0.0033094079699367285, Disgust: 0.0030805724672973156, Fear: 8.786235412117094e-05, Happiness: 0.9764249324798584, Neutral: 4.991981404600665e-05, Sadness: 0.017044702544808388, Surprise: 2.5944868866645265e-06}",0
047_o_f_d_a.jpg,Sadness,"{Anger: 0.00041027634870260954, Disgust: 0.026236090809106827, Fear: 6.886248593218625e-05, Happiness: 0.0032492694444954395, Neutral: 0.00022629194427281618, Sadness: 0.9698025584220886, Surprise: 6.6188504206365906e-06}",0
047_o_f_d_b.jpg,Sadness,"{Anger: 0.04038378223776817, Disgust: 0.13444854319095612, Fear: 0.0001746247144183144, Happiness: 0.0044137961231172085, Neutral: 0.0006222889060154557, Sadness: 0.8199449777603149, Surprise: 1.199695634568343e-05}",0
047_o_f_f_a.jpg,Fear,"{Anger: 0.009366370737552643, Disgust: 8.030987373786047e-05, Fear: 0.605992317199707, Happiness: 9.208643314195797e-05, Neutral: 5.145844625076279e-05, Sadness: 1.621669071028009e-05, Surprise: 0.3844013214111328}",1
047_o_f_f_b.jpg,Fear,"{Anger: 0.0034211513120681047, Disgust: 0.00032704698969610035, Fear: 0.9224696755409241, Happiness: 0.0006199659546837211, Neutral: 1.8586990790936397e-06, Sadness: 5.054756911704317e-06, Surprise: 0.07315521687269211}",1
047_o_f_h_a.jpg,Happiness,"{Anger: 2.2349482264871767e-08, Disgust: 4.2686960632920545e-09, Fear: 1.9375168136548382e-08, Happiness: 1.0, Neutral: 8.17509615558265e-09, Sadness: 7.640344357184858e-09, Surprise: 1.845758615393045e-11}",1
047_o_f_h_b.jpg,Happiness,"{Anger: 0.0002526721218600869, Disgust: 4.912918029731372e-06, Fear: 4.389074820210226e-05, Happiness: 0.9996699094772339, Neutral: 8.808380698610563e-06, Sadness: 1.9838013031403534e-05, Surprise: 4.170370004885626e-08}",1
047_o_f_n_a.jpg,Neutral,"{Anger: 1.939899993885774e-05, Disgust: 0.0006267690332606435, Fear: 1.3614677527584718e-06, Happiness: 0.05279689282178879, Neutral: 0.9414465427398682, Sadness: 0.005106734111905098, Surprise: 2.333161774004111e-06}",1
047_o_f_n_b.jpg,Neutral,"{Anger: 9.451157893636264e-06, Disgust: 4.894998710369691e-05, Fear: 9.268977692045155e-07, Happiness: 0.11015298217535019, Neutral: 0.8890857696533203, Sadness: 0.0007007888052612543, Surprise: 1.1648188547042082e-06}",1
047_o_f_s_a.jpg,Sadness,"{Anger: 3.458309583947994e-05, Disgust: 0.00014540323172695935, Fear: 2.7561109163798392e-05, Happiness: 4.076275672559859e-07, Neutral: 9.092756044992711e-06, Sadness: 0.9997822642326355, Surprise: 7.957976890793361e-07}",1
047_o_f_s_b.jpg,Sadness,"{Anger: 3.59034092980437e-05, Disgust: 0.0007844509091228247, Fear: 1.1571137292776257e-05, Happiness: 0.00013648031745105982, Neutral: 8.391829760512337e-05, Sadness: 0.9989476799964905, Surprise: 8.437245213599454e-08}",1
053_o_m_a_a.jpg,Sadness,"{Anger: 1.5788678865646943e-05, Disgust: 0.00015979018644429743, Fear: 6.067713457014179e-06, Happiness: 0.00012816014350391924, Neutral: 1.0841231414815411e-05, Sadness: 0.9996793270111084, Surprise: 4.212821735904981e-08}",0
053_o_m_a_b.jpg,Sadness,"{Anger: 8.786656508164015e-06, Disgust: 5.293766662362032e-06, Fear: 4.142040779697709e-06, Happiness: 0.0009553630370646715, Neutral: 0.0004539915535133332, Sadness: 0.9985719919204712, Surprise: 3.5870709780283505e-07}",0
053_o_m_d_a.jpg,Sadness,"{Anger: 9.7649726740201e-06, Disgust: 0.00018079151050187647, Fear: 2.5729139451868832e-05, Happiness: 0.010177421383559704, Neutral: 1.8707923743477295e-07, Sadness: 0.9896059036254883, Surprise: 1.2945075411607831e-07}",0
053_o_m_d_b.jpg,Happiness,"{Anger: 0.0129131143912673, Disgust: 0.001286495360545814, Fear: 0.0005891929613426328, Happiness: 0.9814237952232361, Neutral: 2.0503617633949034e-05, Sadness: 0.003765318775549531, Surprise: 1.5662582200093311e-06}",0
053_o_m_f_a.jpg,Surprise,"{Anger: 0.008850229904055595, Disgust: 0.0011755585437640548, Fear: 0.34190070629119873, Happiness: 0.19604399800300598, Neutral: 1.1452950275270268e-05, Sadness: 0.0017419385258108377, Surprise: 0.4502759575843811}",2
053_o_m_f_b.jpg,Surprise,"{Anger: 0.005955379456281662, Disgust: 0.0008079677354544401, Fear: 0.37182119488716125, Happiness: 0.07043773680925369, Neutral: 7.19437366569764e-06, Sadness: 0.0005847623688168824, Surprise: 0.5503856539726257}",2
053_o_m_h_a.jpg,Happiness,"{Anger: 2.807895915779568e-09, Disgust: 4.8768024341061533e-11, Fear: 6.086109038960785e-08, Happiness: 0.9999998807907104, Neutral: 1.7693772835780663e-10, Sadness: 2.1375437531112595e-10, Surprise: 1.3749410464336531e-11}",1
053_o_m_h_b.jpg,Happiness,"{Anger: 3.314787333508207e-10, Disgust: 7.177072304520582e-12, Fear: 5.3805084831992644e-08, Happiness: 1.0, Neutral: 1.024896487122895e-11, Sadness: 1.8265153278740343e-10, Surprise: 1.6411937997853898e-12}",1
053_o_m_n_a.jpg,Happiness,"{Anger: 3.933540483558318e-06, Disgust: 1.1207612260477617e-05, Fear: 7.035715157144296e-07, Happiness: 0.9921108484268188, Neutral: 0.00772745069116354, Sadness: 0.00014579536218661815, Surprise: 8.865756484510712e-08}",0
053_o_m_n_b.jpg,Happiness,"{Anger: 0.00013972815941087902, Disgust: 1.6944548406172544e-05, Fear: 6.7527762439567596e-06, Happiness: 0.7439061403274536, Neutral: 0.18460987508296967, Sadness: 0.07131879776716232, Surprise: 1.6710262116248487e-06}",0
053_o_m_s_a.jpg,Sadness,"{Anger: 5.9426074727753075e-08, Disgust: 1.8482934649455274e-07, Fear: 1.0429953363200184e-06, Happiness: 3.498368096188642e-05, Neutral: 1.3066164683550596e-07, Sadness: 0.999963641166687, Surprise: 1.7483550607266807e-08}",1
053_o_m_s_b.jpg,Sadness,"{Anger: 1.9620003399722918e-07, Disgust: 5.494587639987003e-06, Fear: 3.6399580949364463e-07, Happiness: 0.00026628130581229925, Neutral: 2.343467713217251e-06, Sadness: 0.9997251629829407, Surprise: 3.994914177241071e-09}",1
